Transaction_ID,Date,Customer_ID,Customer_Name,County,Eircode,Product_ID,Product_Category,Unit_Price_EUR,Quantity,VAT_Rate,Total_Amount_EUR,Payment_Method
IE-TXN-008665,13/07/2024,CUST-0176,Shea Taylor-O'Goldrick,Kildare,H466RT6,PROD-0073,Home Decor,84.35,6,23%,622.5,Visa
IE-TXN-008666,11/05/2024,CUST-0540,Dr. Brad Foran,Galway,E53F6NW,PROD-0002,Beverages,360.91,3,23%,1331.76,Apple Pay
IE-TXN-008667,04/01/2023,CUST-0870,Seona Magill,Tyrone,D29 CH0A,PROD-0003,Electronics,160.72,7,23%,1383.8,Revolut
IE-TXN-008668,12/06/2024,CUST-0643,Mr. Roy Guinnane,Kildare,R19 2P7C,PROD-0059,Home Decor,494.09,4,23%,2430.92,Visa
IE-TXN-008669,17/05/2024,CUST-0312,Naoise Mulvey,Armagh,N32KH4V,PROD-0078,Beverages,64.25,5,23%,395.14,Visa
IE-TXN-008670,02/06/2024,CUST-0802,Lynsey O'Sullivan,Galway,Y082HA7,PROD-0058,Electronics,283.69,8,23%,2791.51,Apple Pay
IE-TXN-008671,08/05/2024,CUST-0039,Eamonn McAlunny,Clare,F20 AVRN,PROD-0060,Home Decor,78.16,1,23%,96.14,Revolut
IE-TXN-008672,07/08/2023,CUST-0606,Gregory O'Rooney,Donegal,E93XY14,PROD-0007,Home Decor,176.15,8,23%,1733.32,Revolut
IE-TXN-008673,12/01/2025,CUST-0261,Zach McKenna-Banville,Laois,X35CDA7,PROD-0025,Groceries,103.63,9,23%,1147.18,Revolut
IE-TXN-008674,19/04/2025,CUST-0577,Bethany Diffley,Tyrone,P33VR09,PROD-0093,Clothing,144.16,8,23%,1418.53,Visa
IE-TXN-008675,20/09/2023,CUST-0762,Miss Katrina Bridge,Antrim,V31 9KCW,PROD-0063,Home Decor,91.48,4,23%,450.08,Google Pay
IE-TXN-008676,14/10/2024,CUST-0115,Daire Curneen,Fermanagh,R99DWP2,PROD-0030,Clothing,385.92,8,23%,3797.45,Revolut
IE-TXN-008677,09/08/2024,CUST-0690,Colin Macken,Londonderry,F40 R5RH,PROD-0029,Groceries,102.61,5,23%,631.05,Google Pay
IE-TXN-008678,03/07/2024,CUST-0656,Denise Barneville,Wicklow,K78AFT6,PROD-0025,Groceries,103.63,10,23%,1274.65,Revolut
IE-TXN-008679,29/06/2023,CUST-0401,Tara Heney,Tyrone,N83 EAD9,PROD-0046,Health & Beauty,388.49,2,23%,955.69,Mastercard
IE-TXN-008680,12/07/2024,CUST-0111,Christina Wren,Kildare,N39E0CP,PROD-0041,Health & Beauty,73.36,7,23%,631.63,Google Pay
IE-TXN-008681,10/05/2024,CUST-0942,Miss Tiegan McLoone,Galway,V66 F33X,PROD-0065,Home Decor,225.67,6,23%,1665.44,Apple Pay
IE-TXN-008682,29/11/2023,CUST-0247,Evan MacDevitt,Monaghan,P39D1WE,PROD-0020,Groceries,382.5,2,23%,940.95,Revolut
IE-TXN-008683,21/02/2024,CUST-0714,Justin Lally,Antrim,T84656T,PROD-0046,Health & Beauty,388.49,8,23%,3822.74,Revolut
IE-TXN-008684,19/05/2023,CUST-0357,Mitchel D'Arcy,Offaly,R41FX62,PROD-0066,Home Decor,25.63,8,23%,252.2,Visa
IE-TXN-008685,04/09/2023,CUST-0789,Karen Conboy-Killilea,Wexford,E11 FWYW,PROD-0034,Beverages,10.71,9,23%,118.56,Mastercard
IE-TXN-008686,12/01/2023,CUST-0190,Helen Agnew,Kilkenny,K90283W,PROD-0021,Beverages,68.55,7,23%,590.22,Revolut
IE-TXN-008687,02/05/2023,CUST-0240,Mitchel Sheil,Laois,K83 9295,PROD-0092,Groceries,294.39,7,23%,2534.7,Mastercard
IE-TXN-008688,30/12/2025,CUST-0198,Louis McInnes,Dublin,E87EC1D,PROD-0026,Clothing,12.89,1,23%,15.85,Mastercard
IE-TXN-008689,01/09/2025,CUST-0557,Isaac Boylan,Louth,W41 R9AX,PROD-0056,Home Decor,154.53,10,23%,1900.72,Revolut
IE-TXN-008690,20/03/2024,CUST-0472,Paul Breen,Roscommon,P55 3PRY,PROD-0065,Home Decor,225.67,4,23%,1110.3,Revolut
IE-TXN-008691,17/06/2025,CUST-0785,Pearce McEnaney,Clare,C502WXX,PROD-0082,Home Decor,330.88,1,23%,406.98,Mastercard
IE-TXN-008692,02/05/2024,CUST-0807,Giles McCullough,Galway,K59YATE,PROD-0018,Beverages,194.3,4,23%,955.96,Apple Pay
IE-TXN-008693,16/12/2023,CUST-0082,Hamish Ferry,Wexford,R45VCVY,PROD-0025,Groceries,103.63,3,23%,382.39,Google Pay
IE-TXN-008694,05/05/2024,CUST-0278,Niamh Cusack,Donegal,A34TVR6,PROD-0063,Home Decor,91.48,5,23%,562.6,Google Pay
IE-TXN-008695,29/12/2024,CUST-0685,Stephen Mulry,Wicklow,N433KRT,PROD-0035,Clothing,84.97,7,23%,731.59,Visa
IE-TXN-008696,15/09/2024,CUST-0566,Marc Brick,Mayo,X137PED,PROD-0013,Beverages,202.12,1,23%,248.61,Revolut
IE-TXN-008697,17/02/2025,CUST-0276,Elisha Menton,Offaly,K27N7RN,PROD-0090,Clothing,292.4,8,23%,2877.22,Visa
IE-TXN-008698,23/02/2023,CUST-0521,Mr. Geoffrey Fresh,Laois,E801T6N,PROD-0017,Electronics,195.66,6,23%,1443.97,Revolut
IE-TXN-008699,04/05/2023,CUST-0771,Dr. Jacob Frances,Galway,P24725E,PROD-0019,Beverages,354.21,10,23%,4356.78,Visa
IE-TXN-008700,29/10/2025,CUST-0574,Kelly Dunny,Londonderry,W1183CV,PROD-0074,Electronics,293.57,10,23%,3610.91,Apple Pay
IE-TXN-008701,19/09/2025,CUST-0187,Naomh Donnelly-Lunney,Dublin,N15RRFA,PROD-0008,Health & Beauty,145.19,9,23%,1607.25,Mastercard
IE-TXN-008702,12/02/2024,CUST-0081,Mark Ahearn,Monaghan,N02TTXD,PROD-0055,Home Decor,161.99,10,23%,1992.48,Mastercard
IE-TXN-008703,02/01/2024,CUST-0757,Shane Sinnott,Antrim,V84HR2T,PROD-0015,Clothing,244.23,9,23%,2703.63,Google Pay
IE-TXN-008704,26/02/2025,CUST-0189,Alister McDade-Gillick,Fermanagh,P54 VNXD,PROD-0071,Groceries,61.33,8,23%,603.49,Apple Pay
IE-TXN-008705,10/04/2023,CUST-0354,Mr. Cody McLeese,Sligo,C41 6RX8,PROD-0075,Home Decor,61.4,3,23%,226.57,Google Pay
IE-TXN-008706,13/07/2025,CUST-0036,Rhian Harkins,Kildare,A71 NVT5,PROD-0008,Health & Beauty,145.19,1,23%,178.58,Revolut
IE-TXN-008707,07/11/2024,CUST-0637,Miss Jane Largan,Londonderry,C40K336,PROD-0021,Beverages,68.55,5,23%,421.58,Mastercard
IE-TXN-008708,13/11/2025,CUST-0241,Dr. Tony Cribbons,Armagh,W22CKE5,PROD-0020,Groceries,382.5,1,23%,470.47,Revolut
IE-TXN-008709,26/05/2024,CUST-0065,Bradley Moffatt,Cavan,E67 ADKV,PROD-0060,Home Decor,78.16,6,23%,576.82,Revolut
IE-TXN-008710,18/05/2023,CUST-0468,Dayna Twohig,Kildare,N89 DDWP,PROD-0016,Health & Beauty,124.95,4,23%,614.75,Revolut
IE-TXN-008711,16/02/2025,CUST-0171,Ryan Mullins,Mayo,H91KVTF,PROD-0090,Clothing,292.4,5,23%,1798.26,Mastercard
IE-TXN-008712,11/08/2023,CUST-0607,Ms. Martina Grace,Meath,W037F23,PROD-0061,Health & Beauty,112.69,6,23%,831.65,Visa
IE-TXN-008713,02/06/2024,CUST-0291,Una Montgomery,Westmeath,T625129,PROD-0032,Electronics,9.19,6,23%,67.82,Revolut
IE-TXN-008714,30/08/2025,CUST-0515,Mrs. Brooklyn Crotty,Louth,W19X9DP,PROD-0060,Home Decor,78.16,7,23%,672.96,Revolut
IE-TXN-008715,08/09/2024,CUST-0011,Finbar Kilgallon,Carlow,X8498TY,PROD-0061,Health & Beauty,112.69,4,23%,554.43,Apple Pay
IE-TXN-008716,05/05/2025,CUST-0519,Ailis McGann,Dublin,P14 K54H,PROD-0052,Groceries,309.93,4,23%,1524.86,Apple Pay
IE-TXN-008717,17/09/2024,CUST-0129,Rian Canning,Dublin,A04 HXNC,PROD-0052,Groceries,309.93,7,23%,2668.5,Revolut
IE-TXN-008718,14/09/2025,CUST-0260,Aedan Stapleton,Offaly,C75 VE8H,PROD-0076,Clothing,290.4,1,23%,357.19,Visa
IE-TXN-008719,09/05/2025,CUST-0984,Hollie Meskill,Mayo,D94 H679,PROD-0007,Home Decor,176.15,1,23%,216.66,Revolut
IE-TXN-008720,16/07/2024,CUST-0559,Laurie Moher,Down,A377Y9V,PROD-0031,Groceries,31.19,6,23%,230.18,Visa
IE-TXN-008721,12/10/2024,CUST-0866,Dr. Don Lenehan,Mayo,D26K0D7,PROD-0017,Electronics,195.66,10,23%,2406.62,Mastercard
IE-TXN-008722,24/05/2024,CUST-0941,Kirby Brislane,Kildare,C55 C6P7,PROD-0051,Groceries,464.13,6,23%,3425.28,Revolut
IE-TXN-008723,21/07/2025,CUST-0526,Grace O'Haire,Mayo,Y24 N2F8,PROD-0031,Groceries,31.19,3,23%,115.09,Google Pay
IE-TXN-008724,27/05/2025,CUST-0177,Reuben MacFadden-Lambe,Longford,T89 RKXY,PROD-0054,Clothing,321.83,5,23%,1979.25,Visa
IE-TXN-008725,28/10/2024,CUST-0469,Miss Tonicha Heraghty,Meath,N9787CY,PROD-0031,Groceries,31.19,5,23%,191.82,Revolut
IE-TXN-008726,24/12/2023,CUST-0817,Nicola MacDyer,Laois,V05 5V44,PROD-0075,Home Decor,61.4,2,23%,151.04,Revolut
IE-TXN-008727,09/05/2024,CUST-0644,Henry Heaney,Fermanagh,K14EPXC,PROD-0051,Groceries,464.13,2,23%,1141.76,Google Pay
IE-TXN-008728,20/04/2025,CUST-0031,Tammy MacCole-Costelloe,Antrim,A14 8KKY,PROD-0053,Home Decor,351.89,5,23%,2164.12,Google Pay
IE-TXN-008729,06/06/2024,CUST-0312,Naoise Mulvey,Armagh,N32KH4V,PROD-0083,Home Decor,486.81,10,23%,5987.76,Revolut
IE-TXN-008730,23/06/2025,CUST-0996,Lloyd O'Cafferky,Galway,V07 HDC5,PROD-0026,Clothing,12.89,10,23%,158.55,Apple Pay
IE-TXN-008731,21/01/2023,CUST-0436,Eva McGeady-Harris,Antrim,Y75PPX3,PROD-0038,Health & Beauty,472.98,10,23%,5817.65,Mastercard
IE-TXN-008732,16/04/2023,CUST-0884,Blake O'Byrne-Fitzmaurice,Cork,K68F9Y8,PROD-0069,Home Decor,198.83,6,23%,1467.37,Mastercard
IE-TXN-008733,08/12/2024,CUST-0378,Enya Fitzsimmons,Londonderry,C29 9WXP,PROD-0033,Health & Beauty,174.88,7,23%,1505.72,Visa
IE-TXN-008734,11/10/2023,CUST-0596,Mrs. Justine Saors,Sligo,F19AX92,PROD-0017,Electronics,195.66,10,23%,2406.62,Revolut
IE-TXN-008735,15/07/2024,CUST-0608,Nicola Day,Laois,V534NYR,PROD-0088,Beverages,344.15,10,23%,4233.05,Apple Pay
IE-TXN-008736,06/06/2024,CUST-0491,Eilis Beal-Mee,Antrim,T44XR31,PROD-0001,Electronics,240.48,10,23%,2957.9,Revolut
IE-TXN-008737,18/12/2024,CUST-0643,Mr. Roy Guinnane,Kildare,R19 2P7C,PROD-0049,Clothing,379.57,8,23%,3734.97,Apple Pay
IE-TXN-008738,22/12/2024,CUST-0646,Mr. Stuart Fitzmartin,Longford,A54 1Y69,PROD-0078,Beverages,64.25,1,23%,79.03,Google Pay
IE-TXN-008739,09/09/2023,CUST-0346,Susan Rogerson-Freeney,Cork,X59 F9VE,PROD-0029,Groceries,102.61,1,23%,126.21,Apple Pay
IE-TXN-008740,30/09/2024,CUST-0400,Ms. Harriet Cleary,Kildare,P14 EC2X,PROD-0075,Home Decor,61.4,2,23%,151.04,Apple Pay
IE-TXN-008741,11/07/2025,CUST-0827,Lauren Denihan,Leitrim,K05 FX3H,PROD-0015,Clothing,244.23,1,23%,300.4,Revolut
IE-TXN-008742,14/06/2023,CUST-0747,Charlene Cuddihy-Hession,Dublin,K42 7A60,PROD-0079,Home Decor,44.93,2,23%,110.53,Visa
IE-TXN-008743,14/05/2024,CUST-0441,Karen MacGinnity,Wicklow,P71V14H,PROD-0062,Groceries,326.68,4,23%,1607.27,Apple Pay
IE-TXN-008744,03/07/2024,CUST-0708,Adrian Sinnott-McElhattin,Longford,E56 NFCK,PROD-0073,Home Decor,84.35,2,23%,207.5,Mastercard
IE-TXN-008745,12/09/2025,CUST-0551,Jessica Flannery,Wexford,W78FE40,PROD-0003,Electronics,160.72,9,23%,1779.17,Visa
IE-TXN-008746,01/02/2024,CUST-0356,Susan Mulrain,Wicklow,R32N8E1,PROD-0066,Home Decor,25.63,3,23%,94.57,Visa
IE-TXN-008747,14/06/2025,CUST-0515,Mrs. Brooklyn Crotty,Louth,W19X9DP,PROD-0031,Groceries,31.19,7,23%,268.55,Apple Pay
IE-TXN-008748,23/10/2025,CUST-0523,Mrs. Therese Devally,Carlow,W85H75W,PROD-0079,Home Decor,44.93,2,23%,110.53,Google Pay
IE-TXN-008749,01/11/2025,CUST-0076,Jonathon Kelleher,Cavan,A19E948,PROD-0073,Home Decor,84.35,9,23%,933.75,Google Pay
IE-TXN-008750,07/12/2025,CUST-0524,Owen Cahill,Antrim,C38AHXH,PROD-0010,Beverages,169.94,8,23%,1672.21,Apple Pay
IE-TXN-008751,26/03/2024,CUST-0188,Eamon Deloughry,Kilkenny,R606K32,PROD-0044,Electronics,333.0,4,23%,1638.36,Google Pay
IE-TXN-008752,01/04/2023,CUST-0998,Mr. Dominic Keeney,Longford,R854HCX,PROD-0004,Home Decor,222.38,5,23%,1367.64,Google Pay
IE-TXN-008753,17/12/2024,CUST-0675,Dr. Meg Garraghy,Kerry,N62KY71,PROD-0005,Beverages,306.1,1,23%,376.5,Visa
IE-TXN-008754,12/02/2024,CUST-0069,Christopher Capua,Waterford,F775P99,PROD-0061,Health & Beauty,112.69,3,23%,415.83,Revolut
IE-TXN-008755,20/03/2024,CUST-0632,Mr. Sam McAuliffe,Londonderry,K922DA8,PROD-0074,Electronics,293.57,2,23%,722.18,Revolut
IE-TXN-008756,01/06/2024,CUST-0758,Miss Caroline Slattery,Londonderry,R59 HYNV,PROD-0009,Health & Beauty,68.26,1,23%,83.96,Apple Pay
IE-TXN-008757,18/07/2024,CUST-0693,Eileen McConnon,Tipperary,Y38 9HTW,PROD-0080,Groceries,134.08,6,23%,989.51,Apple Pay
IE-TXN-008758,23/02/2024,CUST-0006,Claire Lyne,Wexford,V81 9925,PROD-0074,Electronics,293.57,3,23%,1083.27,Revolut
IE-TXN-008759,29/09/2024,CUST-0108,Kirsten Wade,Kilkenny,K64A0C7,PROD-0009,Health & Beauty,68.26,2,23%,167.92,Revolut
IE-TXN-008760,11/02/2025,CUST-0918,Zac Robertson,Galway,N40 DHTF,PROD-0008,Health & Beauty,145.19,5,23%,892.92,Revolut
IE-TXN-008761,23/04/2024,CUST-0586,Elizabeth Colley,Kildare,H98149C,PROD-0056,Home Decor,154.53,9,23%,1710.65,Visa
IE-TXN-008762,27/04/2023,CUST-0573,Oisin McGowan,Westmeath,R71 H632,PROD-0080,Groceries,134.08,5,23%,824.59,Google Pay
IE-TXN-008763,21/04/2024,CUST-0002,Dayna McTiernan,Carlow,Y15 E72E,PROD-0004,Home Decor,222.38,5,23%,1367.64,Mastercard
IE-TXN-008764,26/04/2024,CUST-0412,Mr. Karl Cormican,Limerick,Y6660TF,PROD-0019,Beverages,354.21,1,23%,435.68,Revolut
IE-TXN-008765,17/02/2023,CUST-0200,Dr. Eunan Rhatigan,Westmeath,R34WVAT,PROD-0022,Home Decor,490.8,3,23%,1811.05,Apple Pay
IE-TXN-008766,09/07/2025,CUST-0581,Marc Dobbins-Comber,Meath,T324D5H,PROD-0009,Health & Beauty,68.26,1,23%,83.96,Mastercard
IE-TXN-008767,12/09/2024,CUST-0824,Antoinette Padden,Meath,N64 70K6,PROD-0048,Home Decor,90.34,1,23%,111.12,Apple Pay
IE-TXN-008768,19/08/2024,CUST-0779,Connor Craven,Carlow,Y41F36F,PROD-0077,Home Decor,44.18,2,23%,108.68,Revolut
IE-TXN-008769,24/12/2023,CUST-0571,Dr. Benn Ronan,Fermanagh,R48 X8NC,PROD-0070,Beverages,448.15,1,23%,551.22,Mastercard
IE-TXN-008770,16/02/2023,CUST-0499,Saul O'Loughlin-Conole,Tipperary,E84XTT8,PROD-0001,Electronics,240.48,3,23%,887.37,Visa
IE-TXN-008771,08/05/2024,CUST-0151,Cassandra Hamilton,Tipperary,P87 HHAT,PROD-0060,Home Decor,78.16,2,23%,192.27,Visa
IE-TXN-008772,22/02/2023,CUST-0151,Cassandra Hamilton,Tipperary,P87 HHAT,PROD-0053,Home Decor,351.89,2,23%,865.65,Google Pay
IE-TXN-008773,22/12/2023,CUST-0240,Mitchel Sheil,Laois,K83 9295,PROD-0053,Home Decor,351.89,10,23%,4328.25,Mastercard
IE-TXN-008774,28/08/2025,CUST-0562,Daniel McGauran,Tyrone,D83 CADT,PROD-0013,Beverages,202.12,1,23%,248.61,Google Pay
IE-TXN-008775,31/05/2023,CUST-0796,Ceara Nagle,Monaghan,N44 XXRF,PROD-0085,Health & Beauty,339.68,7,23%,2924.64,Visa
IE-TXN-008776,15/10/2025,CUST-0649,Eunan Durrihy,Mayo,X92 8XN3,PROD-0036,Health & Beauty,83.35,10,23%,1025.2,Mastercard
IE-TXN-008777,13/11/2023,CUST-0587,Ashley Morris,Leitrim,K85 PC7Y,PROD-0035,Clothing,84.97,8,23%,836.1,Revolut
IE-TXN-008778,25/01/2025,CUST-0585,Miss Maureen McAndrew,Armagh,R09 RH18,PROD-0002,Beverages,360.91,3,23%,1331.76,Apple Pay
IE-TXN-008779,18/06/2025,CUST-0697,Dr. Nicole Gerarghty,Tyrone,T57AV4K,PROD-0011,Beverages,64.59,5,23%,397.23,Apple Pay
IE-TXN-008780,10/07/2025,CUST-0770,Catherine Crahan,Kilkenny,V48T342,PROD-0055,Home Decor,161.99,9,23%,1793.23,Mastercard
IE-TXN-008781,29/04/2025,CUST-0277,Kirk Wright,Mayo,C46DRYY,PROD-0092,Groceries,294.39,4,23%,1448.4,Apple Pay
IE-TXN-008782,22/01/2024,CUST-0657,Russell Neilian-Fraher,Offaly,X94 909Y,PROD-0096,Home Decor,360.43,2,23%,886.66,Revolut
IE-TXN-008783,26/06/2023,CUST-0470,Cameron Fealy,Galway,K03 4DVC,PROD-0071,Groceries,61.33,3,23%,226.31,Mastercard
IE-TXN-008784,04/05/2025,CUST-0371,Christine Ronan,Wicklow,A56 E3K1,PROD-0093,Clothing,144.16,6,23%,1063.9,Apple Pay
IE-TXN-008785,14/12/2023,CUST-0471,Dr. Faye Lynchehaun,Wexford,V6116KC,PROD-0062,Groceries,326.68,4,23%,1607.27,Google Pay
IE-TXN-008786,08/01/2023,CUST-0956,Kara Murrihy-McHenry,Cavan,P55 70TV,PROD-0055,Home Decor,161.99,1,23%,199.25,Revolut
IE-TXN-008787,03/02/2024,CUST-0688,Dr. Ashley Keohane,Antrim,V36HY53,PROD-0059,Home Decor,494.09,5,23%,3038.65,Apple Pay
IE-TXN-008788,18/10/2024,CUST-0584,Oisin Bishop,Limerick,T650576,PROD-0005,Beverages,306.1,4,23%,1506.01,Revolut
IE-TXN-008789,03/12/2025,CUST-0460,Simone Daly,Donegal,V83 X9YW,PROD-0029,Groceries,102.61,3,23%,378.63,Apple Pay
IE-TXN-008790,17/08/2025,CUST-0835,Lyndsey Nulty,Mayo,K65 A521,PROD-0053,Home Decor,351.89,4,23%,1731.3,Google Pay
IE-TXN-008791,12/07/2023,CUST-0226,Eilis Lahy,Tyrone,E49PAF5,PROD-0025,Groceries,103.63,8,23%,1019.72,Revolut
IE-TXN-008792,09/12/2025,CUST-0900,Cliodhna McCallion,Clare,N03Y00Y,PROD-0022,Home Decor,490.8,5,23%,3018.42,Mastercard
IE-TXN-008793,29/10/2023,CUST-0493,Haley Gillespie,Down,R0145Y4,PROD-0064,Beverages,318.75,9,23%,3528.56,Revolut
IE-TXN-008794,21/08/2023,CUST-0086,Mr. Shay Kerrisk,Roscommon,V67 Y60H,PROD-0024,Health & Beauty,95.77,3,23%,353.39,Google Pay
IE-TXN-008795,27/05/2025,CUST-0434,Shane Cullinan,Clare,A00 0X14,PROD-0053,Home Decor,351.89,10,23%,4328.25,Revolut
IE-TXN-008796,27/11/2025,CUST-0836,Mr. Piaras Davey,Monaghan,F91 YVVN,PROD-0071,Groceries,61.33,6,23%,452.62,Visa
IE-TXN-008797,17/10/2023,CUST-0046,Ruth Murphy-Leland,Mayo,E06V3P0,PROD-0044,Electronics,333.0,3,23%,1228.77,Google Pay
IE-TXN-008798,16/06/2025,CUST-0413,Lindsay Culligan,Sligo,P626VVY,PROD-0067,Electronics,488.69,4,23%,2404.35,Apple Pay
IE-TXN-008799,17/04/2024,CUST-0140,Mr. Marco Flannery,Wicklow,R59TCDE,PROD-0051,Groceries,464.13,9,23%,5137.92,Revolut
IE-TXN-008800,14/02/2024,CUST-0344,Janet Carbery-Geraghty,Westmeath,F78KF6Y,PROD-0052,Groceries,309.93,3,23%,1143.64,Mastercard
IE-TXN-008801,19/10/2024,CUST-0261,Zach McKenna-Banville,Laois,X35CDA7,PROD-0002,Beverages,360.91,9,23%,3995.27,Revolut
IE-TXN-008802,19/04/2024,CUST-0747,Charlene Cuddihy-Hession,Dublin,K42 7A60,PROD-0068,Electronics,253.1,7,23%,2179.19,Apple Pay
IE-TXN-008803,29/03/2023,CUST-0995,Mr. Charlie Tuohy,Wexford,W63151X,PROD-0070,Beverages,448.15,5,23%,2756.12,Apple Pay
IE-TXN-008804,01/05/2023,CUST-0172,Dr. Fionntan Fay,Leitrim,T55PK27,PROD-0040,Home Decor,260.71,10,23%,3206.73,Visa
IE-TXN-008805,06/10/2025,CUST-0597,Kealan Concannon,Tipperary,D3450V4,PROD-0031,Groceries,31.19,4,23%,153.45,Revolut
IE-TXN-008806,28/05/2025,CUST-0774,Terri McIlroe,Antrim,X58 6X2N,PROD-0096,Home Decor,360.43,10,23%,4433.29,Revolut
IE-TXN-008807,27/01/2023,CUST-0943,Glen Victory,Clare,H12 32DA,PROD-0065,Home Decor,225.67,10,23%,2775.74,Apple Pay
IE-TXN-008808,23/12/2023,CUST-0768,Ruari Curtin,Longford,D23 5507,PROD-0061,Health & Beauty,112.69,8,23%,1108.87,Apple Pay
IE-TXN-008809,15/09/2023,CUST-0997,Mr. Cillian Lenihan,Kerry,R736F5N,PROD-0008,Health & Beauty,145.19,1,23%,178.58,Mastercard
IE-TXN-008810,02/05/2025,CUST-0064,Joseph Morley-O'Sheehan,Laois,N35 PE75,PROD-0094,Groceries,143.47,4,23%,705.87,Revolut
IE-TXN-008811,22/11/2024,CUST-0107,Christine Hastie,Cavan,P85PP92,PROD-0015,Clothing,244.23,3,23%,901.21,Google Pay
IE-TXN-008812,04/01/2024,CUST-0227,Sarah-Jane McMaster,Wexford,E65 HCF5,PROD-0001,Electronics,240.48,8,23%,2366.32,Google Pay
IE-TXN-008813,23/08/2025,CUST-0111,Christina Wren,Kildare,N39E0CP,PROD-0091,Home Decor,287.8,1,23%,353.99,Revolut
IE-TXN-008814,02/11/2025,CUST-0885,Tony Kennedy,Mayo,P51R286,PROD-0088,Beverages,344.15,1,23%,423.3,Revolut
IE-TXN-008815,31/08/2024,CUST-0718,Conchur McNealy-Rahilly,Waterford,C14 WF01,PROD-0001,Electronics,240.48,6,23%,1774.74,Revolut
IE-TXN-008816,20/06/2023,CUST-0002,Dayna McTiernan,Carlow,Y15 E72E,PROD-0080,Groceries,134.08,1,23%,164.92,Visa
IE-TXN-008817,01/11/2025,CUST-0399,Marc Andrews-Mullaly,Leitrim,F61 7HNY,PROD-0066,Home Decor,25.63,1,23%,31.52,Revolut
IE-TXN-008818,06/10/2024,CUST-0905,Bethan Spain,Monaghan,W54 AW91,PROD-0096,Home Decor,360.43,9,23%,3989.96,Revolut
IE-TXN-008819,22/03/2023,CUST-0795,Amy Sarsfield,Monaghan,E40DC9K,PROD-0026,Clothing,12.89,6,23%,95.13,Visa
IE-TXN-008820,01/04/2024,CUST-0295,Meaghan McPherson,Carlow,K53 8YWN,PROD-0065,Home Decor,225.67,1,23%,277.57,Mastercard
IE-TXN-008821,19/05/2025,CUST-0207,Dr. Leigh Felban,Waterford,P67 77D2,PROD-0006,Groceries,338.03,3,23%,1247.33,Google Pay
IE-TXN-008822,21/09/2025,CUST-0937,Troy MacBride,Galway,E57R434,PROD-0008,Health & Beauty,145.19,3,23%,535.75,Visa
IE-TXN-008823,13/08/2025,CUST-0898,Neil Hannon,Westmeath,D51 ATTW,PROD-0024,Health & Beauty,95.77,5,23%,588.99,Visa
IE-TXN-008824,30/09/2023,CUST-0960,Melissa Cleary,Leitrim,C67 5256,PROD-0081,Health & Beauty,246.95,2,23%,607.5,Revolut
IE-TXN-008825,31/05/2024,CUST-0093,Dr. Meabh Hyde,Kerry,F77A86Y,PROD-0025,Groceries,103.63,4,23%,509.86,Revolut
IE-TXN-008826,30/07/2023,CUST-0864,Mr. Peadar Laing,Wicklow,C05 96P1,PROD-0073,Home Decor,84.35,2,23%,207.5,Revolut
IE-TXN-008827,31/03/2023,CUST-0160,Chloe O'Beirne-Bowler,Kildare,Y18 PYKR,PROD-0031,Groceries,31.19,2,23%,76.73,Revolut
IE-TXN-008828,09/04/2023,CUST-0535,Niamh McElroe,Cork,D55 59NE,PROD-0030,Clothing,385.92,4,23%,1898.73,Visa
IE-TXN-008829,22/05/2025,CUST-0875,Travis Lalor,Waterford,E15X0F4,PROD-0020,Groceries,382.5,7,23%,3293.32,Revolut
IE-TXN-008830,29/04/2024,CUST-0628,Claire McRann,Wicklow,H86A1DE,PROD-0029,Groceries,102.61,6,23%,757.26,Visa
IE-TXN-008831,22/08/2023,CUST-0916,Ashley Rattigan,Galway,T66EW04,PROD-0054,Clothing,321.83,6,23%,2375.11,Mastercard
IE-TXN-008832,17/07/2023,CUST-0983,Philip McFall,Waterford,W60 T6H0,PROD-0055,Home Decor,161.99,10,23%,1992.48,Google Pay
IE-TXN-008833,11/12/2023,CUST-0421,Dearbhaile Maxwell,Tipperary,P63 418E,PROD-0061,Health & Beauty,112.69,3,23%,415.83,Revolut
IE-TXN-008834,11/05/2024,CUST-0631,Cortney MacNaboola,Leitrim,D41X45X,PROD-0041,Health & Beauty,73.36,7,23%,631.63,Google Pay
IE-TXN-008835,27/02/2023,CUST-0032,Ms. Simone McKeogh,Galway,R80 D28X,PROD-0068,Electronics,253.1,2,23%,622.63,Revolut
IE-TXN-008836,21/12/2024,CUST-0119,Kurt Purcell,Louth,E17 03C6,PROD-0018,Beverages,194.3,1,23%,238.99,Visa
IE-TXN-008837,23/04/2023,CUST-0043,Robyn MacShea-Brennan,Kilkenny,V59DH0W,PROD-0003,Electronics,160.72,8,23%,1581.48,Mastercard
IE-TXN-008838,20/04/2023,CUST-0269,Gerard Sheehy,Wexford,V04 AX7H,PROD-0018,Beverages,194.3,7,23%,1672.92,Visa
IE-TXN-008839,28/03/2023,CUST-0169,Ms. Nuala Weir,Clare,Y33 KX2A,PROD-0066,Home Decor,25.63,2,23%,63.05,Revolut
IE-TXN-008840,13/06/2024,CUST-0236,Jay Cormack,Roscommon,Y36 D7PC,PROD-0012,Electronics,279.46,4,23%,1374.94,Apple Pay
IE-TXN-008841,04/10/2024,CUST-0022,Miss Shanna O'Ruane,Mayo,Y74 0V28,PROD-0003,Electronics,160.72,5,23%,988.43,Mastercard
